latitude,longitude,h_loc_count,hour,day_of_week,is_weekend,is_night,road_surface_encoded,weather_risk_score,is_raining,is_high_wind,is_fog,risk_score,severity
51.547505,-0.075488,419,20,5,0,0,1,2,1,1,0,33.33,3
51.499537,-0.095232,268,18,2,0,0,0,1,0,1,0,33.33,3
52.950686,-0.985477,21,15,5,0,0,0,1,0,1,0,33.33,3
52.657989,-1.955319,17,11,5,0,0,0,1,0,1,0,66.67,2
50.96077,-1.3921,20,17,2,0,0,0,1,0,1,0,33.33,3
53.546991,-0.025047,10,17,2,0,0,1,1,0,1,0,33.33,3
51.813144,0.206099,19,9,4,0,0,1,2,1,1,0,33.33,3
52.567839,-2.137325,77,11,6,1,0,0,1,0,1,0,33.33,3
51.48106,-3.245056,77,15,2,0,0,0,0,0,0,0,33.33,3
53.799349,-1.754008,274,18,2,0,0,0,1,0,1,0,33.33,3
50.631531,-4.468285,4,11,6,1,0,0,1,0,1,0,33.33,3
52.980044,-2.110926,64,21,3,0,0,0,1,0,1,0,33.33,3
53.509497,-1.335289,40,2,1,0,1,0,1,0,0,1,33.33,3
52.876272,-0.095044,4,7,7,1,0,0,1,0,1,0,33.33,3
54.991306,-1.580633,126,9,5,0,0,1,2,1,1,0,33.33,3
51.538232,-0.102413,300,9,1,0,0,0,1,0,1,0,33.33,3
55.835302,-3.220914,26,18,6,1,0,1,1,0,1,0,66.67,2
52.416419,-1.841908,13,2,5,0,1,1,1,0,1,0,100.0,1
51.130689,0.907421,20,18,1,0,0,0,1,0,1,0,66.67,2
51.492098,-0.063849,95,15,3,0,0,0,1,0,1,0,33.33,3
51.973462,-0.327657,1,23,6,1,1,0,1,0,1,0,33.33,3
50.992764,-1.481309,15,13,1,0,0,1,1,0,1,0,33.33,3
51.46946,-0.092741,223,16,1,0,0,0,1,0,1,0,33.33,3
53.434144,-2.992517,47,7,3,0,0,0,1,0,1,0,33.33,3
51.262345,1.032423,17,12,4,0,0,0,1,0,1,0,33.33,3
51.742493,0.466739,56,16,3,0,0,0,1,0,1,0,33.33,3
51.467422,-3.181338,117,11,2,0,0,1,2,1,1,0,33.33,3
51.129539,0.193511,25,9,2,0,0,1,1,0,1,0,33.33,3
52.681872,-2.471544,17,20,5,0,0,1,1,0,1,0,33.33,3
55.926436,-3.2982,33,13,6,1,0,1,1,0,1,0,33.33,3
50.146341,-5.128731,7,16,4,0,0,0,1,0,1,0,66.67,2
52.597745,-2.161779,74,21,6,1,0,1,1,0,1,0,33.33,3
52.661812,-1.206131,61,8,5,0,0,0,1,0,1,0,33.33,3
53.805355,-2.916833,7,21,1,0,0,0,1,0,1,0,33.33,3
53.762697,-2.69761,375,0,7,1,1,0,1,0,1,0,33.33,3
51.305274,-0.650612,25,11,7,1,0,0,1,0,1,0,33.33,3
56.497053,-3.067306,5,11,6,1,0,0,1,0,1,0,100.0,1
52.053563,-0.815887,43,9,1,0,0,1,1,0,1,0,66.67,2
53.382733,-2.481807,43,11,6,1,0,0,1,0,1,0,33.33,3
52.683954,-3.161231,2,19,3,0,0,1,2,1,1,0,33.33,3
52.913851,-1.300276,83,12,3,0,0,1,1,0,1,0,33.33,3
53.800372,-3.011167,75,23,5,0,1,1,0,0,0,0,33.33,3
55.951092,-3.187881,380,15,3,0,0,1,2,1,1,0,33.33,3
51.58059,0.367452,47,4,4,0,1,0,1,0,1,0,66.67,2
52.473316,-2.079614,76,12,4,0,0,1,2,1,1,0,33.33,3
56.712054,-2.470261,34,12,6,1,0,0,1,0,1,0,66.67,2
52.914534,-1.50817,82,10,7,1,0,0,1,0,1,0,33.33,3
53.278824,-0.275031,22,9,1,0,0,1,1,0,0,1,33.33,3
51.508665,-0.334502,155,14,4,0,0,0,1,0,1,0,33.33,3
51.6309,-0.758006,146,17,4,0,0,0,1,0,1,0,33.33,3
53.492126,-2.131852,8,13,7,1,0,0,1,0,1,0,33.33,3
51.056216,-0.301844,19,21,3,0,0,2,2,0,1,0,33.33,3
50.7554,-1.913916,25,17,6,1,0,0,1,0,1,0,33.33,3
51.748689,0.492721,27,15,4,0,0,0,1,0,1,0,33.33,3
51.02532,-0.413489,1,15,2,0,0,0,1,0,1,0,33.33,3
54.389869,-2.913953,16,18,1,0,0,2,1,0,1,0,66.67,2
51.453678,-3.197679,20,12,3,0,0,0,1,0,1,0,66.67,2
52.272202,-1.63402,6,8,3,0,0,0,1,0,1,0,33.33,3
52.311813,-0.129646,21,9,4,0,0,0,1,0,1,0,33.33,3
55.971013,-3.209161,35,11,6,1,0,0,1,0,1,0,33.33,3
51.073635,-4.052899,37,14,4,0,0,0,0,0,0,0,66.67,2
53.476312,-2.193578,83,10,7,1,0,0,1,0,1,0,33.33,3
52.053024,0.944199,6,17,4,0,0,0,1,0,1,0,33.33,3
51.508433,-0.281047,132,15,6,1,0,1,0,0,0,0,33.33,3
53.015032,-2.267975,20,21,7,1,0,0,1,0,1,0,33.33,3
53.071533,-2.409221,12,17,3,0,0,1,1,0,1,0,33.33,3
53.513429,-2.382552,24,18,2,0,0,1,1,0,1,0,33.33,3
54.901335,-2.937353,86,15,2,0,0,0,1,0,1,0,33.33,3
51.33948,-2.78238,18,12,7,1,0,1,1,0,1,0,33.33,3
53.793308,-1.559278,161,19,2,0,0,0,1,0,1,0,66.67,2
51.941639,-2.021934,20,15,3,0,0,0,1,0,1,0,33.33,3
52.335872,-2.047226,50,17,3,0,0,0,1,0,1,0,33.33,3
51.468698,-0.06268,182,2,6,1,1,0,1,0,1,0,33.33,3
51.576621,0.032398,86,19,1,0,0,0,1,0,1,0,33.33,3
51.5903,-0.010157,127,23,2,0,1,0,1,0,1,0,66.67,2
52.625434,-1.37698,19,17,3,0,0,0,1,0,1,0,33.33,3
51.362664,-0.168432,82,10,6,1,0,0,1,0,1,0,33.33,3
51.663904,-0.388244,44,11,2,0,0,1,1,0,1,0,33.33,3
53.726019,-1.881294,93,20,2,0,0,0,1,0,1,0,33.33,3
52.236615,0.68667,3,20,7,1,0,0,1,0,1,0,33.33,3
52.491277,-1.895544,169,16,1,0,0,0,1,0,1,0,66.67,2
53.788423,-2.225825,55,16,5,0,0,0,1,0,1,0,66.67,2
53.025112,-2.162031,120,14,3,0,0,0,1,0,1,0,33.33,3
50.609467,-2.482462,50,14,3,0,0,0,1,0,1,0,33.33,3
51.606934,-0.085684,142,18,7,1,0,0,1,0,1,0,33.33,3
50.708507,-3.537912,80,19,5,0,0,0,1,0,1,0,33.33,3
53.415927,-3.031214,93,17,2,0,0,0,1,0,1,0,33.33,3
52.495332,-0.605488,1,10,7,1,0,0,1,0,1,0,100.0,1
51.533092,-0.396762,96,19,4,0,0,1,1,0,1,0,66.67,2
53.148855,-1.288238,6,13,4,0,0,0,1,0,1,0,33.33,3
52.306802,-0.108587,13,17,5,0,0,0,1,0,1,0,33.33,3
51.513891,-0.076617,491,7,2,0,0,0,1,0,1,0,33.33,3
53.024768,-3.575331,0,12,4,0,0,0,1,0,1,0,66.67,2
54.146793,-2.049262,5,10,6,1,0,0,1,0,1,0,33.33,3
53.238955,-1.916508,7,13,5,0,0,0,1,0,1,0,33.33,3
52.749373,-1.462179,25,9,1,0,0,0,1,0,1,0,33.33,3
51.455916,-0.356286,52,19,2,0,0,0,1,0,1,0,33.33,3
50.644447,-2.053996,5,23,6,1,1,0,1,0,1,0,66.67,2
53.788406,-1.546124,120,8,3,0,0,0,1,0,1,0,33.33,3
50.633683,-3.394766,20,16,1,0,0,0,1,0,1,0,33.33,3
55.608441,-4.656606,11,11,5,0,0,1,1,0,1,0,33.33,3
51.468044,-0.127643,242,6,2,0,0,0,1,0,1,0,66.67,2
52.919675,-2.390238,12,15,4,0,0,0,1,0,1,0,33.33,3
53.4028,-1.501655,162,16,4,0,0,0,1,0,1,0,33.33,3
51.669555,-3.242987,17,17,2,0,0,1,1,0,1,0,33.33,3
54.982453,-1.684325,77,11,6,1,0,1,1,0,1,0,33.33,3
51.848393,-4.309254,59,17,3,0,0,1,2,1,1,0,33.33,3
53.272248,-2.890091,50,16,3,0,0,0,1,0,1,0,33.33,3
52.465906,-1.808464,114,11,4,0,0,0,1,0,1,0,33.33,3
55.642557,-2.689168,8,10,6,1,0,1,1,0,1,0,66.67,2
52.46965,0.036933,4,20,4,0,0,0,0,0,0,0,33.33,3
53.129178,-1.218169,17,9,3,0,0,0,1,0,1,0,33.33,3
51.533224,0.055986,296,11,4,0,0,0,1,0,1,0,33.33,3
51.649364,-0.175111,58,18,2,0,0,0,1,0,1,0,33.33,3
51.738272,-1.232267,52,15,4,0,0,1,2,1,1,0,33.33,3
52.452275,-1.733328,6,20,2,0,0,0,1,0,1,0,33.33,3
50.745425,-2.362672,8,8,3,0,0,1,1,0,1,0,66.67,2
52.442898,-1.883301,66,9,1,0,0,1,1,0,1,0,33.33,3
50.214146,-5.330144,6,15,3,0,0,0,0,0,0,0,33.33,3
53.721897,-0.464137,43,11,3,0,0,0,1,0,1,0,33.33,3
51.784335,-1.250476,7,17,5,0,0,0,1,0,1,0,33.33,3
52.415265,-1.984676,35,14,5,0,0,0,1,0,1,0,33.33,3
52.630413,1.308011,128,0,1,0,1,0,1,0,1,0,33.33,3
53.606488,-2.933378,19,18,4,0,0,0,1,0,1,0,66.67,2
51.368411,-0.133722,65,13,1,0,0,0,1,0,1,0,33.33,3
53.399967,-2.153225,113,10,1,0,0,1,2,1,1,0,33.33,3
56.197329,-3.165341,30,15,5,0,0,1,2,1,1,0,33.33,3
50.328669,-5.07226,8,14,1,0,0,1,1,0,1,0,33.33,3
52.64424,-1.186792,53,18,3,0,0,0,1,0,1,0,33.33,3
53.912058,-3.037004,76,9,3,0,0,2,0,0,0,0,33.33,3
51.577163,0.083515,115,18,5,0,0,0,1,0,1,0,33.33,3
52.89438,-2.180273,21,8,3,0,0,0,1,0,1,0,33.33,3
51.416719,-1.79131,5,11,1,0,0,1,2,1,1,0,33.33,3
51.444258,-0.234819,41,7,3,0,0,0,1,0,1,0,33.33,3
51.62277,-0.176612,71,15,1,0,0,0,1,0,1,0,33.33,3
50.620475,-2.45091,71,12,1,0,0,1,1,0,1,0,33.33,3
53.257947,-2.149719,21,17,3,0,0,1,1,0,1,0,33.33,3
51.788138,-3.752557,5,21,2,0,0,1,1,0,1,0,66.67,2
52.669285,1.702284,4,22,5,0,1,1,1,0,1,0,33.33,3
53.630526,-2.441679,9,16,4,0,0,0,1,0,1,0,33.33,3
53.094013,-1.272269,20,16,4,0,0,0,1,0,1,0,33.33,3
51.134448,1.307255,67,15,5,0,0,0,1,0,1,0,66.67,2
53.454587,-2.920405,86,18,5,0,0,0,1,0,1,0,33.33,3
51.746474,-3.376626,71,13,4,0,0,0,1,0,1,0,33.33,3
50.750282,-1.926116,37,14,7,1,0,0,1,0,1,0,33.33,3
53.412294,-2.204721,28,13,4,0,0,0,1,0,1,0,33.33,3
50.741561,-1.838544,15,5,4,0,1,0,1,0,1,0,33.33,3
51.420701,-0.431046,88,17,2,0,0,0,1,0,1,0,33.33,3
51.431244,-0.060093,82,8,3,0,0,0,1,0,1,0,66.67,2
52.284029,-0.596592,27,15,4,0,0,0,1,0,1,0,33.33,3
50.312251,-5.203818,15,9,5,0,0,2,2,0,1,0,66.67,2
53.538709,-2.110268,233,17,3,0,0,0,1,0,1,0,33.33,3
52.588349,-1.115497,27,9,2,0,0,0,1,0,1,0,33.33,3
52.509483,-2.005272,36,9,1,0,0,0,1,0,1,0,33.33,3
53.613193,-0.283803,16,11,2,0,0,0,1,0,1,0,33.33,3
53.467618,-2.229993,206,23,3,0,1,1,1,0,1,0,33.33,3
52.250724,-1.637126,4,16,4,0,0,1,2,1,1,0,33.33,3
52.204216,0.133364,200,8,5,0,0,0,1,0,1,0,33.33,3
52.457428,-1.980247,49,10,3,0,0,1,0,0,0,0,33.33,3
53.516954,-2.236293,51,16,6,1,0,0,0,0,0,0,33.33,3
51.388256,-0.092814,137,16,4,0,0,0,1,0,1,0,33.33,3
53.302378,-1.136677,48,8,4,0,0,1,1,0,1,0,33.33,3
55.007013,-1.601734,105,8,3,0,0,0,1,0,1,0,33.33,3
53.961727,-1.079823,190,12,6,1,0,1,2,1,1,0,33.33,3
51.505475,-0.717472,48,16,2,0,0,1,2,1,1,0,33.33,3
51.155803,-1.236396,15,7,1,0,0,1,2,1,1,0,33.33,3
57.5534,-2.989225,13,11,7,1,0,1,2,1,1,0,33.33,3
51.268857,1.328806,9,2,6,1,1,2,1,0,1,0,33.33,3
52.554928,-0.264475,43,13,3,0,0,0,1,0,1,0,33.33,3
53.483086,-2.090383,89,22,6,1,1,1,1,0,1,0,33.33,3
52.968694,-1.866702,5,17,3,0,0,0,1,0,1,0,100.0,1
55.645384,-2.648701,1,23,3,0,1,1,1,0,1,0,66.67,2
51.378208,-0.3174,21,13,7,1,0,1,2,1,1,0,33.33,3
53.547464,-0.547288,27,8,3,0,0,0,1,0,1,0,33.33,3
51.904419,-0.206512,106,7,4,0,0,0,1,0,1,0,33.33,3
56.274648,-3.296245,0,18,6,1,0,0,1,0,1,0,33.33,3
52.163433,-0.300805,3,13,2,0,0,0,1,0,1,0,33.33,3
53.769067,-2.699688,152,15,6,1,0,1,1,0,1,0,33.33,3
55.802168,-4.055431,75,7,2,0,0,0,1,0,1,0,33.33,3
51.807059,0.652769,36,23,7,1,1,0,1,0,1,0,33.33,3
51.43086,0.285462,134,14,7,1,0,1,1,0,1,0,33.33,3
51.686781,-0.009545,58,11,1,0,0,0,1,0,1,0,33.33,3
51.49834,-0.104646,412,18,5,0,0,0,1,0,1,0,33.33,3
51.561031,-0.220201,134,1,5,0,1,0,1,0,1,0,33.33,3
51.679035,-0.035488,100,10,5,0,0,0,1,0,1,0,33.33,3
51.471945,-0.210423,215,4,7,1,1,0,1,0,1,0,33.33,3
51.651599,-0.429157,49,18,5,0,0,0,1,0,1,0,33.33,3
52.886701,-1.200394,15,11,5,0,0,1,1,0,1,0,33.33,3
51.410174,-0.210967,67,17,6,1,0,0,1,0,1,0,33.33,3
52.654853,1.292701,67,21,2,0,0,0,1,0,1,0,33.33,3
51.493966,-0.174698,384,23,2,0,1,0,1,0,1,0,33.33,3
53.489799,-2.28196,83,11,5,0,0,1,2,1,1,0,100.0,1
51.479238,-0.181767,314,18,7,1,0,1,1,0,1,0,33.33,3
51.252936,0.447174,17,8,5,0,0,0,1,0,1,0,33.33,3
51.549493,-0.059682,295,20,5,0,0,1,1,0,1,0,33.33,3
53.009153,-2.127246,29,12,7,1,0,0,1,0,1,0,33.33,3
51.686738,-3.906332,9,12,2,0,0,1,1,0,1,0,33.33,3
52.584042,-0.403849,12,8,3,0,0,0,1,0,1,0,33.33,3
52.472828,-1.875861,348,15,1,0,0,0,1,0,1,0,33.33,3
52.721767,-2.11708,42,13,3,0,0,0,1,0,1,0,33.33,3
51.172463,-1.773247,29,16,5,0,0,0,1,0,1,0,33.33,3
51.583218,-0.126232,118,19,1,0,0,0,1,0,1,0,33.33,3
53.87055,-3.003125,42,12,5,0,0,0,1,0,1,0,33.33,3
50.386988,-4.105816,30,15,2,0,0,0,1,0,1,0,33.33,3
53.796096,-1.251365,21,13,2,0,0,0,1,0,1,0,33.33,3
51.379489,-0.068174,98,9,2,0,0,0,1,0,1,0,33.33,3
52.238005,-0.792678,4,15,3,0,0,0,1,0,1,0,66.67,2
52.178622,1.006476,29,9,3,0,0,1,1,0,1,0,33.33,3
53.530068,-2.698458,33,22,4,0,1,0,0,0,0,0,33.33,3
53.494884,-2.973736,13,17,4,0,0,1,1,0,1,0,33.33,3
51.927848,1.097621,0,9,1,0,0,1,1,0,1,0,33.33,3
50.842914,-0.24838,116,7,2,0,0,0,1,0,1,0,33.33,3
53.744839,-2.446971,92,20,6,1,0,1,2,1,1,0,66.67,2
51.50974,-0.137031,700,15,3,0,0,0,1,0,1,0,33.33,3
51.513162,-3.062187,1,18,3,0,0,0,1,0,1,0,66.67,2
53.454597,-2.930646,60,14,5,0,0,1,2,1,1,0,33.33,3
52.415165,-1.948949,33,17,6,1,0,0,1,0,1,0,33.33,3
52.772007,1.519244,13,12,4,0,0,0,1,0,1,0,33.33,3
53.140083,-1.250412,36,14,2,0,0,1,2,1,1,0,66.67,2
51.461201,-0.15542,131,19,2,0,0,0,1,0,1,0,33.33,3
53.608445,-2.581708,16,7,2,0,0,1,2,1,1,0,33.33,3
53.795716,-0.889283,1,5,4,0,1,0,1,0,1,0,33.33,3
55.828056,-4.279538,100,14,2,0,0,0,1,0,1,0,33.33,3
53.476223,-2.242545,574,1,1,0,1,0,1,0,1,0,33.33,3
53.387159,-2.559291,51,19,2,0,0,0,1,0,1,0,33.33,3
52.996557,-1.06516,9,13,2,0,0,2,2,0,1,0,33.33,3
51.402139,-0.532319,76,17,4,0,0,1,2,1,1,0,33.33,3
50.598809,-3.615867,17,12,5,0,0,1,2,1,1,0,33.33,3
53.814196,-1.544478,94,17,1,0,0,1,1,0,1,0,66.67,2
53.117641,-1.186702,32,12,5,0,0,0,1,0,1,0,33.33,3
50.807634,-0.512139,38,15,1,0,0,1,1,0,1,0,33.33,3
51.593752,-0.110206,261,10,1,0,0,0,1,0,1,0,33.33,3
51.524488,-0.353385,154,14,6,1,0,0,1,0,1,0,33.33,3
52.956048,-1.462595,76,16,6,1,0,1,1,0,1,0,33.33,3
51.665208,-0.372002,28,7,5,0,0,0,1,0,1,0,33.33,3
55.897939,-4.089445,10,0,4,0,1,0,1,0,1,0,33.33,3
50.926037,-1.441784,77,15,2,0,0,1,2,1,1,0,33.33,3
52.624617,1.191557,11,17,3,0,0,1,1,0,1,0,33.33,3
55.923289,-3.315379,67,9,4,0,0,0,1,0,1,0,33.33,3
53.251425,-2.539983,30,17,1,0,0,1,1,0,1,0,33.33,3
50.488046,-3.632245,13,13,7,1,0,0,1,0,1,0,33.33,3
52.452255,-1.817499,39,15,1,0,0,0,1,0,1,0,33.33,3
51.403255,-0.945041,16,15,4,0,0,0,1,0,1,0,33.33,3
51.968923,-0.369461,0,9,5,0,0,1,2,1,1,0,33.33,3
52.574542,-2.083486,18,9,6,1,0,0,1,0,1,0,33.33,3
52.887708,-1.288064,65,7,4,0,0,0,1,0,1,0,33.33,3
51.73269,-2.20414,7,8,3,0,0,0,1,0,1,0,33.33,3
53.699762,-1.870916,14,21,6,1,0,0,1,0,1,0,33.33,3
51.976151,0.043298,1,23,5,0,1,0,1,0,1,0,33.33,3
51.565255,-0.196517,85,9,3,0,0,0,1,0,1,0,33.33,3
52.91229,-2.490846,3,19,1,0,0,0,1,0,1,0,33.33,3
53.324184,-3.830188,90,14,6,1,0,0,1,0,1,0,33.33,3
53.745037,-0.338942,294,12,4,0,0,0,1,0,1,0,33.33,3
50.914061,-1.40224,228,16,7,1,0,0,1,0,1,0,33.33,3
52.649226,-1.166892,16,10,1,0,0,0,1,0,1,0,33.33,3
51.360108,-1.15803,27,18,4,0,0,0,1,0,1,0,33.33,3
51.715592,-2.997876,1,15,6,1,0,0,1,0,1,0,66.67,2
50.540157,-3.509566,18,14,4,0,0,0,1,0,1,0,33.33,3
50.823675,-0.144171,544,13,2,0,0,0,1,0,1,0,33.33,3
51.88711,0.892641,151,18,2,0,0,0,1,0,1,0,33.33,3
53.988671,-1.461591,10,9,6,1,0,0,1,0,1,0,33.33,3
51.503665,-0.197077,221,10,1,0,0,1,2,1,1,0,33.33,3
51.371901,0.110964,21,15,4,0,0,0,1,0,1,0,33.33,3
51.541787,-2.583389,14,19,4,0,0,0,1,0,1,0,33.33,3
53.586546,-2.088489,24,5,5,0,1,1,2,1,1,0,66.67,2
51.558484,-0.212366,204,10,4,0,0,0,1,0,1,0,33.33,3
51.49885,-0.097277,410,18,1,0,0,0,1,0,1,0,33.33,3
50.940736,0.237423,7,21,3,0,0,1,1,0,1,0,100.0,1
51.92253,-2.372517,7,17,5,0,0,0,1,0,1,0,33.33,3
55.855836,-4.447511,31,13,6,1,0,0,1,0,1,0,33.33,3
50.792277,-1.058173,120,17,3,0,0,1,1,0,1,0,33.33,3
52.511434,-1.778943,25,17,3,0,0,1,1,0,1,0,33.33,3
52.57892,-0.239175,313,17,1,0,0,0,0,0,0,0,33.33,3
51.389463,-2.360842,69,16,4,0,0,0,1,0,1,0,33.33,3
51.444499,-0.209194,57,13,6,1,0,0,1,0,1,0,33.33,3
53.222612,-1.449678,14,3,6,1,1,0,1,0,1,0,66.67,2
51.831732,-4.18343,11,7,2,0,0,0,1,0,1,0,33.33,3
53.157493,-2.234314,8,7,2,0,0,1,2,1,1,0,33.33,3
51.868767,-2.230899,45,17,1,0,0,1,1,0,1,0,33.33,3
54.597493,-1.304379,62,3,4,0,1,0,1,0,1,0,33.33,3
53.206875,-3.026786,93,18,4,0,0,1,1,0,1,0,33.33,3
55.825565,-4.287855,55,14,5,0,0,1,2,1,1,0,33.33,3
51.708808,-2.182324,7,8,5,0,0,1,2,1,1,0,33.33,3
50.629132,-4.39802,6,20,2,0,0,0,1,0,1,0,100.0,1
54.752924,-1.590248,21,12,3,0,0,0,1,0,1,0,33.33,3
51.684523,-0.221872,83,3,7,1,1,1,0,0,0,0,66.67,2
53.465481,-2.219287,120,20,1,0,0,2,0,0,0,0,33.33,3
51.512279,-0.044402,259,8,5,0,0,0,1,0,1,0,33.33,3
52.573568,-0.248096,228,12,1,0,0,0,1,0,1,0,33.33,3
53.361584,-3.026445,38,7,6,1,0,0,0,0,0,0,33.33,3
51.267495,0.008406,41,6,5,0,0,1,0,0,0,0,33.33,3
52.447254,-1.78412,82,16,4,0,0,0,1,0,1,0,33.33,3
52.470269,0.264886,3,11,1,0,0,0,1,0,1,0,33.33,3
52.516004,-1.060656,3,8,6,1,0,0,1,0,1,0,33.33,3
53.590077,-1.847985,25,5,2,0,1,0,1,0,1,0,33.33,3
54.514302,-1.535487,32,17,2,0,0,0,1,0,1,0,66.67,2
54.331458,-2.742572,106,17,2,0,0,1,1,0,1,0,33.33,3
53.579804,-1.693359,0,12,6,1,0,1,1,0,1,0,66.67,2
54.055525,-2.799817,185,13,6,1,0,0,1,0,1,0,33.33,3
51.507879,-3.19982,144,8,2,0,0,1,1,0,1,0,33.33,3
53.816665,-0.778907,2,11,7,1,0,0,1,0,1,0,66.67,2
52.317921,-2.242765,3,16,6,1,0,0,1,0,1,0,33.33,3
55.965762,-3.175995,120,11,2,0,0,0,1,0,1,0,33.33,3
52.112334,-1.899645,2,14,4,0,0,0,1,0,1,0,33.33,3
50.919214,-3.12913,0,15,4,0,0,0,1,0,1,0,33.33,3
53.795138,-0.367328,46,16,1,0,0,2,1,0,1,0,33.33,3
52.566483,1.118701,20,21,5,0,0,1,1,0,1,0,33.33,3
51.231974,-0.172767,63,13,4,0,0,0,0,0,0,0,33.33,3
50.849237,-1.120241,55,13,3,0,0,1,2,1,1,0,33.33,3
51.548257,-0.066514,251,17,6,1,0,0,1,0,1,0,33.33,3
53.774523,-1.852327,10,12,5,0,0,0,1,0,1,0,33.33,3
53.802607,-1.546122,407,18,3,0,0,0,1,0,1,0,33.33,3
55.088768,-4.993801,7,14,6,1,0,0,1,0,1,0,66.67,2
51.604486,-3.353843,34,22,6,1,1,0,1,0,1,0,33.33,3
51.735573,-0.21422,26,8,5,0,0,0,1,0,1,0,33.33,3
53.661032,-1.760111,29,9,5,0,0,0,1,0,1,0,33.33,3
52.478448,-1.839624,181,15,2,0,0,0,1,0,1,0,33.33,3
51.741664,-1.397755,2,22,4,0,1,0,1,0,1,0,66.67,2
52.476672,-1.85671,244,21,5,0,0,0,1,0,1,0,33.33,3
54.984184,-1.659778,58,16,1,0,0,1,2,1,1,0,66.67,2
51.880786,0.951672,16,18,4,0,0,0,1,0,1,0,33.33,3
52.572549,-0.29536,64,17,3,0,0,1,1,0,1,0,33.33,3
53.136897,-1.35077,7,17,3,0,0,1,1,0,1,0,33.33,3
53.789485,-2.276528,40,19,2,0,0,0,1,0,1,0,66.67,2
55.954589,-3.197918,320,3,4,0,1,0,1,0,1,0,33.33,3
53.523641,-2.364845,78,7,3,0,0,1,1,0,1,0,33.33,3
51.56375,-1.801314,41,1,6,1,1,0,1,0,1,0,66.67,2
50.965258,-3.218541,5,10,4,0,0,1,2,1,1,0,66.67,2
52.799218,-1.639253,201,14,1,0,0,0,1,0,1,0,33.33,3
54.088994,-0.18563,38,14,4,0,0,0,1,0,1,0,33.33,3
53.022986,-1.455204,12,15,2,0,0,0,1,0,1,0,66.67,2
53.069595,-2.493379,31,16,4,0,0,0,1,0,1,0,33.33,3
54.520993,-1.213292,24,18,3,0,0,0,1,0,1,0,33.33,3
51.571322,-0.193391,114,14,2,0,0,0,1,0,1,0,66.67,2
51.345345,-0.378338,15,17,3,0,0,0,1,0,1,0,100.0,1
51.442114,0.348481,51,19,1,0,0,1,1,0,1,0,33.33,3
53.715771,-1.879656,117,16,2,0,0,0,1,0,1,0,33.33,3
54.11131,-3.220948,113,0,7,1,1,0,1,0,1,0,33.33,3
51.26433,0.61479,49,10,1,0,0,0,1,0,1,0,33.33,3
53.471877,-2.257435,156,16,4,0,0,0,1,0,1,0,33.33,3
52.679021,-1.944796,19,22,1,0,1,1,1,0,1,0,66.67,2
51.592832,-1.411129,4,17,4,0,0,0,1,0,1,0,33.33,3
51.151025,-0.720317,1,1,6,1,1,0,1,0,1,0,33.33,3
53.859438,-1.604197,11,14,6,1,0,0,1,0,1,0,33.33,3
53.191937,-0.414289,2,17,5,0,0,0,1,0,1,0,33.33,3
53.974687,-1.08213,62,17,4,0,0,0,1,0,1,0,33.33,3
50.72817,-1.178902,29,15,4,0,0,0,1,0,1,0,33.33,3
53.395633,-1.356314,93,17,4,0,0,0,1,0,1,0,33.33,3
51.346626,-0.093251,29,11,7,1,0,0,1,0,1,0,33.33,3
52.897269,-1.143115,19,12,2,0,0,0,1,0,1,0,33.33,3
50.638261,-2.432554,17,13,7,1,0,0,1,0,1,0,33.33,3
51.572727,-0.072547,251,11,6,1,0,0,1,0,1,0,33.33,3
53.640309,-1.837519,23,12,7,1,0,1,1,0,1,0,33.33,3
53.509464,-1.146196,141,14,3,0,0,0,1,0,1,0,33.33,3
52.47609,-1.825057,62,18,4,0,0,0,1,0,1,0,33.33,3
53.144131,-2.364461,54,14,4,0,0,0,0,0,0,0,33.33,3
53.475483,-1.238788,27,7,3,0,0,0,1,0,1,0,33.33,3
52.409143,0.28719,4,16,3,0,0,0,1,0,1,0,33.33,3
53.84325,-0.464106,3,18,3,0,0,0,0,0,0,0,33.33,3
51.644643,-3.945326,52,20,1,0,0,0,0,0,0,0,33.33,3
55.863004,-4.43054,37,7,4,0,0,0,1,0,1,0,33.33,3
53.385934,-1.410287,94,15,1,0,0,0,1,0,1,0,33.33,3
52.959875,-1.269908,20,21,1,0,0,0,1,0,1,0,33.33,3
53.013239,-2.222353,139,12,1,0,0,1,2,1,1,0,33.33,3
51.425439,-2.600029,36,5,5,0,1,0,1,0,1,0,33.33,3
53.026348,-1.192595,19,9,4,0,0,1,1,0,1,0,33.33,3
51.64306,-0.768513,24,17,5,0,0,0,1,0,1,0,33.33,3
50.928083,-2.82085,6,12,7,1,0,1,2,1,1,0,33.33,3
52.452557,-2.065892,40,19,1,0,0,0,1,0,1,0,33.33,3
51.564763,-0.205482,111,10,3,0,0,1,1,0,1,0,33.33,3
52.267199,0.393905,59,16,5,0,0,0,1,0,1,0,33.33,3
52.995017,-1.985962,21,0,6,1,1,0,1,0,1,0,33.33,3
51.15839,0.882129,43,11,4,0,0,0,1,0,1,0,33.33,3
56.459215,-2.981698,71,8,5,0,0,1,2,1,1,0,33.33,3
52.538429,-2.023557,20,15,4,0,0,0,1,0,1,0,33.33,3
51.526201,-0.092533,367,9,2,0,0,1,2,1,1,0,33.33,3
50.7889,0.256981,26,8,3,0,0,0,1,0,1,0,66.67,2
